ReviewDate,Comments
7/3/2019 10:16,@<CODE1\320050579> can you delete the lines if not required.
7/2/2019 18:54,No Additional Comments
7/3/2019 10:12,No Additional Comments
7/3/2019 10:12,No Additional Comments
7/3/2019 10:12,No Additional Comments
7/3/2019 10:12,No Additional Comments
7/3/2019 10:12,No Additional Comments
7/3/2019 10:12,No Additional Comments
7/5/2019 12:17,
7/5/2019 14:35,No Additional Comments
7/5/2019 14:35,No Additional Comments
7/5/2019 14:35,No Additional Comments
7/3/2019 19:04,No Additional Comments
7/4/2019 15:05,No Additional Comments
7/4/2019 15:05,No Additional Comments
7/4/2019 15:05,No Additional Comments
7/12/2019 17:00,No Additional Comments
7/12/2019 17:00,No Additional Comments
7/12/2019 17:00,No Additional Comments
7/12/2019 17:00,No Additional Comments
7/12/2019 17:00,No Additional Comments
7/12/2019 17:00,No Additional Comments
7/9/2019 13:58,No Additional Comments
7/9/2019 13:58,No Additional Comments
7/9/2019 13:58,No Additional Comments
7/9/2019 15:36,No Additional Comments
7/9/2019 15:36,No Additional Comments
7/9/2019 15:36,No Additional Comments
7/9/2019 15:36,No Additional Comments
7/9/2019 15:36,No Additional Comments
7/12/2019 14:27,No Additional Comments
7/12/2019 14:27,No Additional Comments
7/12/2019 14:27,No Additional Comments
7/19/2019 15:34,No Additional Comments
7/19/2019 15:34,No Additional Comments
7/19/2019 15:34,No Additional Comments
7/18/2019 13:30,No Additional Comments
7/18/2019 13:30,No Additional Comments
7/18/2019 13:30,No Additional Comments
7/16/2019 11:00,No Additional Comments
7/16/2019 11:00,No Additional Comments
7/16/2019 11:00,No Additional Comments
7/16/2019 11:00,No Additional Comments
7/16/2019 11:00,No Additional Comments
7/16/2019 11:00,No Additional Comments
7/16/2019 11:00,No Additional Comments
7/16/2019 14:44,No Additional Comments
7/16/2019 14:44,No Additional Comments
7/16/2019 14:44,No Additional Comments
7/16/2019 14:44,No Additional Comments
7/16/2019 14:44,No Additional Comments
7/16/2019 14:44,No Additional Comments
7/16/2019 14:44,No Additional Comments
7/16/2019 13:29,No Additional Comments
7/16/2019 13:29,No Additional Comments
7/16/2019 13:29,No Additional Comments
7/16/2019 13:29,No Additional Comments
7/16/2019 15:47,No Additional Comments
7/16/2019 15:47,No Additional Comments
7/16/2019 15:47,No Additional Comments
7/16/2019 15:47,No Additional Comments
7/16/2019 15:47,No Additional Comments
7/16/2019 15:47,No Additional Comments
7/17/2019 19:21,No Additional Comments
7/17/2019 19:21,No Additional Comments
7/17/2019 19:21,No Additional Comments
7/17/2019 19:21,No Additional Comments
7/17/2019 19:21,No Additional Comments
7/17/2019 19:21,No Additional Comments
7/17/2019 19:21,No Additional Comments
7/17/2019 19:21,No Additional Comments
7/17/2019 19:21,No Additional Comments
7/18/2019 11:44,No Additional Comments
7/18/2019 11:44,No Additional Comments
7/18/2019 11:44,No Additional Comments
7/18/2019 11:44,No Additional Comments
7/18/2019 11:44,No Additional Comments
7/18/2019 11:44,No Additional Comments
7/18/2019 11:44,No Additional Comments
8/8/2019 17:47,No Additional Comments
8/8/2019 17:47,No Additional Comments
8/5/2019 13:05,Invalid Json format.  is missing in many files after true
8/5/2019 13:06,Invalid Json format.  is missing. Check all files In many files it is missing
8/5/2019 13:07,Please attach the review templet.
8/5/2019 13:16,Clarification required : Why tabOrdinal != -1 check added ?
8/5/2019 13:31,Delete commented code
8/5/2019 13:33,Delete commented code
8/5/2019 15:06,"Below entry in all product json needs to be removed. 
1. ""ProductRecommendations_Support"": ""false""
2. 1. ""ProductRecommendations_Support"": ""true""

Please check."
8/5/2019 15:17,For me : Need to check why passing true 
8/5/2019 16:48,remove argument true
8/5/2019 16:49,"Optimize this code. Move the logic to separate API which checks Tongue clean Mouth Rinse and product recommendation and returns a boolean based on that add the consents.
Use isLiveBrushingSupported() API in order to differentiate between shanghai/tyscany and OSLO/OSAKA"
8/5/2019 16:49,remove argument
8/5/2019 16:52,Remove false from argument.
8/5/2019 18:00,Optimize this code
8/5/2019 18:03,"Check this. Why it was not before.

This is already handled as part of ConsentType.MOMENT.  Check API call updatePersonalConsetn(postConsentCallback isEnabled);"
8/5/2019 18:07,Why marking consent related changes done ?
8/5/2019 18:28,This logic is not required as it is already handled in enableConsent() which is present in SonicareConsentManager.java
8/6/2019 12:18,Optimize  this code
8/6/2019 12:26,Replace this logic by using feature provider API isLivebrushingSupported()
8/6/2019 13:37,This logic looks wrong as part of wrong consent implementation. Let’s discuss.
8/6/2019 14:58,
8/6/2019 16:21,"Replace this by featureProvider's isLivaBrushingSupported API.
Also move this logic to initView function."
8/6/2019 16:31,Why this logic was moved from onStart() ? Any specific reason.
8/6/2019 16:33,"As these two buttons are always enabled. make it enabled in xml if disabled.
If in xml already enabled then remove calling setEnabled."
8/6/2019 16:43,Do not think this is required. For new oslo and  Osaka user the consent state will be rejected instead of inactive.
8/6/2019 16:48,
8/6/2019 16:57,For me : verify getDeviceToFilterConsent logic
8/6/2019 17:07,"If personal consent fetch happens before mouthrins and tongiueclean below scenario will fail.

A shanghai user who has rejected personal consent. If he on-boards Shanghai device again mouthrinse and tongueclean consent will be shown to him which is wrong."
8/6/2019 17:08,Instead of popBackStack use onBackPressed.
8/7/2019 13:36,Both are same. Why you want to go through fragment manager when your activity can do the work.
8/6/2019 18:08,Rename variable b to isChecked
8/6/2019 18:22,"Disabling personal consent will disable MouthRins and TongueClean consent.
Check the behaviour with iOS. As per the requirement MouthRins and TongueClean should retain their state."
8/6/2019 18:48,Use UtilityAppContext.getContext()
8/6/2019 18:48,Use UtilityAppContext.getContext()
8/6/2019 18:49,change this import to import static com.philips.cdp.ohc.utility.UtilityAppContext
8/6/2019 19:12,This sting was added for OSAKA firmware upgrade. Please check and revert it.
8/6/2019 19:13,This sting was added for OSAKA firmware upgrade. Please check and revert it.
8/7/2019 15:21,Remove this. This will have side effect on  add device flow.
8/7/2019 15:22,This logic is wrong. Please revert
8/7/2019 15:23,Lets discuss with iOS team and change
8/7/2019 15:24,Do not rename this variable
8/8/2019 17:47,No Additional Comments
8/8/2019 17:47,No Additional Comments
7/19/2019 9:51,No Additional Comments
7/18/2019 18:22,OE deeplink needs to be handled
7/18/2019 18:26,
7/18/2019 18:33,We can not use this condition to show hide continue button as the user can logout from the app automatically. Please check let me know if it is different.
7/18/2019 18:39,"Do not trust on this condition user can logout any time.
Please check If in any other place similar conditions used to hide and show UI elements please remove."
7/18/2019 18:42,Move this code to a function to avoid code duplication
7/18/2019 18:42,Move this code to a function to avoid code duplication
7/19/2019 9:51,No Additional Comments
7/19/2019 9:51,No Additional Comments
7/19/2019 9:51,No Additional Comments
7/18/2019 18:48,If the user is logged in then we are not showing the button and if the user is not logged in we are navigating to the login screen. So if in case the user is logged out then this will anyway sending them to login screen.
7/18/2019 19:51,updated
7/18/2019 19:51,updated
7/18/2019 16:45,No Additional Comments
7/18/2019 16:45,No Additional Comments
7/18/2019 16:45,No Additional Comments
7/18/2019 16:45,No Additional Comments
7/18/2019 16:45,No Additional Comments
7/18/2019 16:45,No Additional Comments
7/19/2019 11:13,No Additional Comments
7/19/2019 11:13,No Additional Comments
7/19/2019 11:13,No Additional Comments
7/19/2019 15:34,No Additional Comments
7/19/2019 15:34,No Additional Comments
7/19/2019 15:34,No Additional Comments
7/22/2019 13:42,No Additional Comments
7/22/2019 13:42,No Additional Comments
7/25/2019 13:28,No Additional Comments
7/25/2019 13:28,No Additional Comments
7/25/2019 13:28,No Additional Comments
7/25/2019 13:28,No Additional Comments
7/25/2019 13:28,No Additional Comments
7/25/2019 13:28,No Additional Comments
7/29/2019 12:34,No Additional Comments
7/29/2019 12:34,No Additional Comments
7/29/2019 12:34,No Additional Comments
7/29/2019 12:34,No Additional Comments
7/29/2019 12:34,No Additional Comments
7/25/2019 13:25,No Additional Comments
7/25/2019 13:25,No Additional Comments
7/25/2019 13:25,No Additional Comments
7/25/2019 13:25,No Additional Comments
7/25/2019 17:55,No Additional Comments
7/25/2019 17:55,No Additional Comments
7/25/2019 17:23,This method can be removed
7/25/2019 17:55,No Additional Comments
7/25/2019 17:55,No Additional Comments
7/25/2019 17:55,No Additional Comments
7/25/2019 17:55,No Additional Comments
7/26/2019 17:00,No Additional Comments
7/26/2019 17:00,No Additional Comments
7/26/2019 17:00,No Additional Comments
8/1/2019 18:48,No Additional Comments
7/29/2019 15:16,Revert this file
7/29/2019 16:12,Inside this API Consent handle missing for both OSLO and OSAKA
7/29/2019 16:46,Move isValidHandle API to device util
7/29/2019 17:55,Either put a else statement or remove {}
7/30/2019 15:54,Retest this Method
7/30/2019 16:09,use feature API isIMUSupported. Remove public access specifier
7/30/2019 17:32,Make a feature called isOfflineSessionSummary supported. 
7/30/2019 17:50,Make a feature called isOfflineSessionSummary supported. Also check the logic present in TuscanyBLE connector for the same. make it similar if possible.
7/30/2019 17:56,supportScanFilter already handling the Build.VERSION.SDK_INT >= Build.VERSION_CODES.O check . please remove it
7/31/2019 12:36,Oslo medium Brushing modes not handled correctly. Introduce a new device for oslo medium and override the API which returns mode array.
7/31/2019 13:01,I think we can use device asset for these assets. Please check.
7/31/2019 13:02,rename set bundle to getBundleForDeviceOnBoardFlow()(
7/31/2019 13:10,rename to getHandleImageSmall. Similarly for others.
7/31/2019 14:52,Rename this API to isLiveBrushingSupported for the readability. 
7/31/2019 15:53,Remove BleConnectionInfoListener implementation from here and move the logic present into init dialog DefaultBLEConnectionStatusListener.
7/31/2019 16:29,Remove unused variables 
7/31/2019 16:30,Remove unused variables 
7/31/2019 16:34,keep the headers
7/31/2019 16:34,keep the headers.
7/31/2019 16:38,Use update state  pass the state
7/31/2019 16:42,Keep this line here
7/31/2019 16:44,Use isIMULockUISupported here
7/31/2019 16:51,code optimisation required here.
7/31/2019 17:02,"instead if ...else use below :

return profileGoal != null &&
                profileGoal.getStatus() == DBConstants.GOAL_STATUS.ACTIVE.ordinal();"
7/31/2019 19:09,Can we get these assets from the corresponding handle asset object. ?
7/31/2019 19:13,Tuscany DFU needs to be handled here
7/31/2019 19:18,Please check if Macau privacy  Handled correctly.  Ask testers to verify once.
7/31/2019 20:26,
7/31/2019 20:39,Looks like some thing is wrong here. Please discuss.
7/31/2019 20:41,This 2 methods can be optimised.
7/31/2019 21:04,How did this came ?
7/31/2019 21:43,Cross verify this once again
7/31/2019 21:50,Where it is used
7/31/2019 21:50,Where it is used
8/1/2019 18:43,remove !
7/29/2019 17:14,please revert this as we have raised Callisto ticket to run only Junit test cases
7/29/2019 17:16,can convert this to Junit as it doesn't have much dependency on UI 
7/29/2019 17:16,"can convert this to Junit as it doesn’t have much dependency on UI

"
7/29/2019 17:17,please move business logic test cases to Junit as UI test cases consumes more time and it is device dependent
7/29/2019 17:17,"can convert this to Junit as it doesn’t have much dependency on UI

"
7/30/2019 11:02,reverted
7/30/2019 11:54,resolved
7/30/2019 10:35,resolved
7/30/2019 11:08,resolved
7/30/2019 11:09,As discussed will work on this in GDPR story.
7/30/2019 11:08,As discussed will work on this in GDPR story.
7/30/2019 11:08,As discussed will work on this in GDPR story.
7/30/2019 11:08,As discussed will work on this in GDPR story.
7/30/2019 10:34,resolved
8/1/2019 16:54,Resolved
7/31/2019 12:15,Resolved
7/31/2019 12:15,Resolved
7/31/2019 12:13,Resolved
7/31/2019 12:13,resolved
7/31/2019 14:25,resolved
8/1/2019 12:26,Resolved
8/1/2019 12:30,Resolved
8/1/2019 12:37,Resolved
7/31/2019 17:29,Resolved
8/1/2019 13:25,Resolved
7/31/2019 17:28,Resolved
7/31/2019 17:28,Resolved
7/31/2019 17:27,will add all header at once.
7/31/2019 17:27,will add all header at once.
7/31/2019 17:35,Resolved
7/31/2019 17:33,Resolved
7/31/2019 17:33,Resolved
8/1/2019 12:42,Resolved
7/31/2019 17:32,Resolved
8/1/2019 12:23,Resolved
8/1/2019 12:10,Resolved
8/1/2019 12:09,Resolved
8/1/2019 10:16,this is place holder for 2.11.1 UPG file
8/1/2019 18:48,No Additional Comments
8/1/2019 14:46,No Additional Comments
8/1/2019 14:46,No Additional Comments
8/1/2019 14:46,No Additional Comments
8/1/2019 14:46,No Additional Comments
8/1/2019 14:46,No Additional Comments
8/1/2019 14:46,No Additional Comments
8/1/2019 14:46,No Additional Comments
8/1/2019 14:46,No Additional Comments
8/1/2019 14:45,No Additional Comments
8/1/2019 14:45,No Additional Comments
8/1/2019 14:45,No Additional Comments
8/2/2019 12:40,No Additional Comments
8/2/2019 12:40,No Additional Comments
8/5/2019 13:58,No Additional Comments
8/5/2019 13:58,No Additional Comments
8/5/2019 13:58,No Additional Comments
8/5/2019 12:54,Please add a valid work item
8/5/2019 13:58,No Additional Comments
8/5/2019 13:58,No Additional Comments
8/5/2019 13:58,No Additional Comments
8/9/2019 14:26,No Additional Comments
8/9/2019 14:26,No Additional Comments
8/9/2019 14:26,No Additional Comments
8/9/2019 14:26,No Additional Comments
8/9/2019 14:26,No Additional Comments
8/9/2019 14:26,No Additional Comments
8/9/2019 14:26,No Additional Comments
8/5/2019 10:56,No Additional Comments
8/5/2019 10:56,No Additional Comments
8/5/2019 10:56,No Additional Comments
8/5/2019 10:56,No Additional Comments
8/9/2019 17:11,No Additional Comments
8/9/2019 17:11,No Additional Comments
8/9/2019 16:31,BLEConnectionActivity.this change to getApplication context
8/9/2019 17:11,No Additional Comments
8/9/2019 17:11,No Additional Comments
8/9/2019 17:11,No Additional Comments
8/9/2019 17:11,No Additional Comments
8/19/2019 12:14,No Additional Comments
8/19/2019 12:14,No Additional Comments
8/7/2019 18:28,No Additional Comments
8/7/2019 18:28,No Additional Comments
8/7/2019 18:28,No Additional Comments
8/7/2019 18:28,No Additional Comments
8/7/2019 18:28,No Additional Comments
8/7/2019 18:28,No Additional Comments
8/7/2019 18:28,No Additional Comments
8/8/2019 14:45,No Additional Comments
8/8/2019 14:45,No Additional Comments
8/8/2019 14:45,No Additional Comments
8/8/2019 14:45,No Additional Comments
8/8/2019 14:45,No Additional Comments
8/8/2019 14:45,No Additional Comments
8/7/2019 12:21,No Additional Comments
8/7/2019 12:21,No Additional Comments
8/7/2019 12:21,No Additional Comments
8/7/2019 12:21,No Additional Comments
8/9/2019 19:18,No Additional Comments
8/9/2019 19:18,No Additional Comments
8/9/2019 19:18,No Additional Comments
8/8/2019 18:33,
8/8/2019 19:01,revert this change
8/8/2019 19:30,"Lets' discuss and remove it. This is creating lots of confusion and may cause regression.
"
8/9/2019 19:18,No Additional Comments
8/9/2019 19:18,No Additional Comments
8/9/2019 19:18,No Additional Comments
8/8/2019 14:41,No Additional Comments
8/8/2019 14:41,No Additional Comments
8/8/2019 14:41,No Additional Comments
8/8/2019 14:41,No Additional Comments
8/8/2019 14:41,No Additional Comments
8/8/2019 14:41,No Additional Comments
8/13/2019 17:24,No Additional Comments
8/13/2019 17:24,No Additional Comments
8/13/2019 17:24,No Additional Comments
8/13/2019 17:24,No Additional Comments
8/13/2019 17:24,No Additional Comments
9/4/2019 17:28,No Additional Comments
9/4/2019 17:28,No Additional Comments
9/4/2019 17:28,No Additional Comments
8/8/2019 18:58,No Additional Comments
8/8/2019 18:58,No Additional Comments
8/8/2019 18:58,No Additional Comments
8/8/2019 18:58,No Additional Comments
8/8/2019 18:58,No Additional Comments
8/8/2019 18:58,No Additional Comments
8/9/2019 13:45,No Additional Comments
8/9/2019 13:45,No Additional Comments
8/9/2019 13:45,No Additional Comments
8/9/2019 13:45,No Additional Comments
8/9/2019 13:45,No Additional Comments
8/9/2019 13:45,No Additional Comments
8/9/2019 13:28,No Additional Comments
8/9/2019 13:28,No Additional Comments
8/9/2019 13:28,No Additional Comments
8/9/2019 13:28,No Additional Comments
8/9/2019 13:28,No Additional Comments
8/9/2019 14:03,No Additional Comments
8/9/2019 14:03,No Additional Comments
8/9/2019 14:03,No Additional Comments
8/9/2019 14:03,No Additional Comments
8/9/2019 14:03,No Additional Comments
8/9/2019 14:03,No Additional Comments
8/9/2019 17:05,No Additional Comments
8/9/2019 17:05,No Additional Comments
8/9/2019 17:05,No Additional Comments
8/9/2019 17:05,No Additional Comments
8/9/2019 17:05,No Additional Comments
8/9/2019 14:30,No Additional Comments
8/9/2019 14:30,No Additional Comments
8/9/2019 14:30,No Additional Comments
8/9/2019 14:30,No Additional Comments
8/9/2019 14:30,No Additional Comments
8/9/2019 14:30,No Additional Comments
8/13/2019 17:05,No Additional Comments
8/13/2019 17:05,No Additional Comments
8/13/2019 17:05,No Additional Comments
8/13/2019 17:05,No Additional Comments
8/13/2019 17:05,No Additional Comments
8/13/2019 17:05,No Additional Comments
4/30/2019 18:10,No Additional Comments
4/30/2019 18:10,No Additional Comments
4/30/2019 18:10,No Additional Comments
5/3/2019 0:32,No Additional Comments
5/3/2019 0:32,No Additional Comments
5/3/2019 17:02,No Additional Comments
5/3/2019 17:02,No Additional Comments
5/3/2019 17:02,No Additional Comments
5/3/2019 17:02,No Additional Comments
5/3/2019 21:07,No Additional Comments
5/3/2019 21:07,No Additional Comments
5/3/2019 21:07,No Additional Comments
5/3/2019 21:07,No Additional Comments
5/3/2019 21:07,No Additional Comments
5/3/2019 21:07,No Additional Comments
5/3/2019 21:07,No Additional Comments
5/6/2019 21:56,No Additional Comments
5/6/2019 21:56,No Additional Comments
5/6/2019 21:56,No Additional Comments
5/6/2019 21:56,No Additional Comments
5/6/2019 17:26,No Additional Comments
5/6/2019 17:26,No Additional Comments
5/6/2019 17:26,No Additional Comments
5/6/2019 17:26,No Additional Comments
5/7/2019 11:52,No Additional Comments
5/7/2019 11:52,No Additional Comments
5/7/2019 11:52,No Additional Comments
5/7/2019 11:52,No Additional Comments
5/7/2019 11:52,No Additional Comments
5/7/2019 14:34,No Additional Comments
5/7/2019 14:34,No Additional Comments
5/7/2019 14:34,No Additional Comments
5/7/2019 14:34,No Additional Comments
5/7/2019 14:34,No Additional Comments
5/14/2019 16:02,No Additional Comments
5/14/2019 16:02,No Additional Comments
5/14/2019 16:02,No Additional Comments
5/14/2019 16:02,No Additional Comments
5/14/2019 16:02,No Additional Comments
5/17/2019 11:39,No Additional Comments
5/17/2019 11:39,No Additional Comments
5/17/2019 11:39,No Additional Comments
5/17/2019 11:39,No Additional Comments
5/16/2019 17:15,Please delete unused code.
5/16/2019 17:16,Keep currentState variable as it is. its more intuitive.
5/7/2019 15:39,No Additional Comments
5/7/2019 15:39,No Additional Comments
5/7/2019 15:39,No Additional Comments
5/7/2019 15:39,No Additional Comments
5/7/2019 17:33,No Additional Comments
5/7/2019 17:33,No Additional Comments
5/7/2019 17:33,No Additional Comments
5/7/2019 17:33,No Additional Comments
5/8/2019 13:26,No Additional Comments
5/9/2019 9:45,No Additional Comments
5/9/2019 9:45,No Additional Comments
5/9/2019 9:45,No Additional Comments
5/9/2019 9:45,No Additional Comments
5/9/2019 9:45,No Additional Comments
5/9/2019 11:00,No Additional Comments
5/9/2019 11:00,No Additional Comments
5/9/2019 11:00,No Additional Comments
5/9/2019 11:00,No Additional Comments
5/9/2019 11:00,No Additional Comments
5/9/2019 11:00,No Additional Comments
5/14/2019 13:11,No Additional Comments
5/14/2019 13:11,No Additional Comments
5/14/2019 13:11,No Additional Comments
5/14/2019 13:11,No Additional Comments
5/14/2019 13:11,No Additional Comments
5/14/2019 13:11,No Additional Comments
5/10/2019 17:14,No Additional Comments
5/10/2019 17:14,No Additional Comments
5/10/2019 17:14,No Additional Comments
5/10/2019 17:14,No Additional Comments
5/10/2019 17:14,No Additional Comments
5/10/2019 17:14,No Additional Comments
5/10/2019 17:14,No Additional Comments
5/16/2019 17:18,No Additional Comments
5/16/2019 17:18,No Additional Comments
5/16/2019 17:18,No Additional Comments
5/16/2019 17:18,No Additional Comments
5/15/2019 11:37,No Additional Comments
5/15/2019 11:37,No Additional Comments
5/15/2019 11:37,No Additional Comments
5/14/2019 14:41,Please update TestCase ProductConfiguration as well
5/15/2019 11:37,No Additional Comments
5/15/2019 11:37,No Additional Comments
5/9/2019 17:00,No Additional Comments
5/9/2019 17:00,No Additional Comments
5/9/2019 17:00,No Additional Comments
5/9/2019 16:56,can give return of getActivity().getSupportFragmentManager().popBackStackImmediate() instead of ourselves explicitly returning true
5/9/2019 17:00,No Additional Comments
5/9/2019 17:00,No Additional Comments
5/9/2019 17:48,No Additional Comments
5/9/2019 17:48,No Additional Comments
5/9/2019 17:48,No Additional Comments
5/9/2019 17:51,No Additional Comments
5/9/2019 17:51,No Additional Comments
5/9/2019 17:51,No Additional Comments
5/9/2019 17:51,No Additional Comments
5/9/2019 17:51,No Additional Comments
5/9/2019 17:51,No Additional Comments
5/9/2019 17:51,No Additional Comments
5/10/2019 12:59,No Additional Comments
5/10/2019 12:59,No Additional Comments
5/10/2019 12:59,No Additional Comments
5/10/2019 12:59,No Additional Comments
5/10/2019 12:59,No Additional Comments
5/10/2019 12:59,No Additional Comments
5/10/2019 16:10,No Additional Comments
5/10/2019 16:10,No Additional Comments
5/10/2019 16:10,No Additional Comments
5/10/2019 16:10,No Additional Comments
5/13/2019 11:48,No Additional Comments
5/13/2019 11:48,No Additional Comments
5/13/2019 11:48,No Additional Comments
5/13/2019 11:48,No Additional Comments
5/13/2019 11:48,No Additional Comments
5/13/2019 11:48,No Additional Comments
5/13/2019 16:15,No Additional Comments
5/13/2019 16:15,No Additional Comments
5/13/2019 16:15,No Additional Comments
5/13/2019 16:15,No Additional Comments
5/15/2019 18:01,No Additional Comments
5/15/2019 18:01,No Additional Comments
5/15/2019 18:01,No Additional Comments
5/15/2019 11:38,No Additional Comments
5/15/2019 11:38,No Additional Comments
5/15/2019 11:38,No Additional Comments
5/15/2019 11:38,No Additional Comments
5/15/2019 11:38,No Additional Comments
5/15/2019 11:38,No Additional Comments
5/17/2019 12:24,No Additional Comments
5/17/2019 12:24,No Additional Comments
5/15/2019 14:28,No Additional Comments
5/15/2019 14:28,No Additional Comments
5/15/2019 14:28,No Additional Comments
5/15/2019 14:28,No Additional Comments
5/15/2019 14:28,No Additional Comments
5/15/2019 14:28,No Additional Comments
5/17/2019 14:47,No Additional Comments
5/17/2019 14:47,No Additional Comments
5/17/2019 14:47,No Additional Comments
5/17/2019 14:47,No Additional Comments
5/17/2019 14:47,No Additional Comments
5/17/2019 15:01,No Additional Comments
5/17/2019 15:01,No Additional Comments
5/17/2019 15:01,No Additional Comments
5/17/2019 15:01,No Additional Comments
5/17/2019 15:01,No Additional Comments
5/17/2019 15:01,No Additional Comments
5/17/2019 15:01,No Additional Comments
6/14/2019 10:38,No Additional Comments
6/4/2019 11:48,Verify the comments given by Aimee and Sindu. 
5/17/2019 14:56,"text should be ""Previous"" instead of ""Prev"" as per the design"
5/17/2019 14:56,
5/17/2019 14:57,"text should be ""Previous"" instead of ""Prev"" as per the design"
6/14/2019 10:38,No Additional Comments
6/14/2019 10:38,No Additional Comments
6/14/2019 10:38,No Additional Comments
6/11/2019 12:29,"Text changed to ""Previous"""
6/11/2019 12:30,"Text changed to ""Previous"""
5/16/2019 14:30,No Additional Comments
5/16/2019 14:30,No Additional Comments
5/16/2019 14:30,No Additional Comments
5/16/2019 14:30,No Additional Comments
5/16/2019 14:30,No Additional Comments
5/16/2019 14:30,No Additional Comments
5/16/2019 14:30,No Additional Comments
5/16/2019 14:30,No Additional Comments
5/16/2019 14:30,No Additional Comments
5/17/2019 10:25,No Additional Comments
5/17/2019 10:25,No Additional Comments
5/17/2019 10:25,No Additional Comments
5/17/2019 16:48,No Additional Comments
5/17/2019 16:48,No Additional Comments
5/17/2019 16:48,No Additional Comments
5/17/2019 16:48,No Additional Comments
5/17/2019 16:48,No Additional Comments
5/17/2019 14:49,No Additional Comments
5/17/2019 14:49,No Additional Comments
5/17/2019 14:49,No Additional Comments
5/17/2019 14:49,No Additional Comments
5/17/2019 14:49,No Additional Comments
5/17/2019 14:49,No Additional Comments
5/17/2019 15:22,No Additional Comments
5/17/2019 15:22,No Additional Comments
5/17/2019 15:22,No Additional Comments
5/17/2019 15:22,No Additional Comments
5/17/2019 15:22,No Additional Comments
5/17/2019 15:22,No Additional Comments
5/17/2019 17:09,No Additional Comments
5/17/2019 17:09,No Additional Comments
5/17/2019 17:09,No Additional Comments
5/17/2019 17:09,No Additional Comments
5/17/2019 17:09,No Additional Comments
5/17/2019 17:09,No Additional Comments
5/20/2019 14:28,No Additional Comments
5/20/2019 14:28,No Additional Comments
5/20/2019 14:28,No Additional Comments
5/20/2019 14:28,No Additional Comments
5/20/2019 14:28,No Additional Comments
5/20/2019 14:28,No Additional Comments
5/23/2019 12:14,No Additional Comments
5/23/2019 12:14,No Additional Comments
5/23/2019 12:14,No Additional Comments
5/23/2019 12:14,No Additional Comments
5/23/2019 12:14,No Additional Comments
5/23/2019 12:14,No Additional Comments
6/11/2019 11:01,No Additional Comments
6/11/2019 11:01,No Additional Comments
5/31/2019 13:08,Alarm Manager does not guarantee that it will be triggered exactly at the given interval. For example if we have given 30days interval alarm manager can trigger on 31st day also. With this check if alarm manager triggers on 31st day the auto order will not happen until user opens that app.
6/11/2019 11:01,No Additional Comments
6/11/2019 11:01,No Additional Comments
5/24/2019 10:58,No Additional Comments
5/24/2019 10:58,No Additional Comments
5/24/2019 10:58,No Additional Comments
5/24/2019 10:58,No Additional Comments
5/24/2019 10:58,No Additional Comments
5/24/2019 10:58,No Additional Comments
5/28/2019 11:23,No Additional Comments
5/28/2019 11:23,No Additional Comments
5/28/2019 11:23,No Additional Comments
5/28/2019 11:23,No Additional Comments
5/28/2019 11:23,No Additional Comments
5/28/2019 11:23,No Additional Comments
5/30/2019 12:55,No Additional Comments
5/30/2019 12:55,No Additional Comments
5/30/2019 12:55,No Additional Comments
5/30/2019 12:55,No Additional Comments
5/30/2019 12:55,No Additional Comments
5/30/2019 12:55,No Additional Comments
5/30/2019 12:55,No Additional Comments
5/30/2019 12:51,No Additional Comments
5/30/2019 12:51,No Additional Comments
5/30/2019 12:51,No Additional Comments
5/30/2019 12:51,No Additional Comments
5/30/2019 12:51,No Additional Comments
5/30/2019 12:51,No Additional Comments
5/30/2019 12:43,No Additional Comments
5/30/2019 12:43,No Additional Comments
5/30/2019 12:43,No Additional Comments
5/30/2019 12:43,No Additional Comments
5/30/2019 12:43,No Additional Comments
5/30/2019 12:43,No Additional Comments
5/30/2019 10:23,No Additional Comments
5/30/2019 10:23,No Additional Comments
5/30/2019 10:23,No Additional Comments
5/30/2019 10:23,No Additional Comments
5/30/2019 10:23,No Additional Comments
5/30/2019 10:23,No Additional Comments
5/30/2019 10:44,No Additional Comments
5/30/2019 10:44,No Additional Comments
5/30/2019 10:44,No Additional Comments
5/30/2019 10:44,No Additional Comments
5/30/2019 12:47,No Additional Comments
5/30/2019 12:47,No Additional Comments
5/30/2019 12:47,No Additional Comments
5/30/2019 12:47,No Additional Comments
5/30/2019 12:47,No Additional Comments
5/30/2019 12:47,No Additional Comments
5/30/2019 12:47,No Additional Comments
6/21/2019 11:42,No Additional Comments
5/31/2019 13:01,This code as of now can not be merged to integration until we get the release plan.
6/19/2019 12:25,remove this import
6/19/2019 15:08,"Brush head zone none case is same as normal zone. put the cases just in order and remove the duplicate code.

Also move the updateOrderButton(true) to outside of switch … case"
6/19/2019 15:14,"Brush head zone none case is same as normal zone. put the cases just in order and remove the duplicate code.

Also move the updateOrderButton(true) to outside of switch … case"
6/19/2019 15:48,If and else condition contains the same code. remove the condition and keep the inside code.
6/19/2019 15:52,Remove the below commented code. This method is moved to TYuscanyUtils class.
6/19/2019 15:54,remove the log import
6/19/2019 16:02,Please remove this method and use getBrushHeadTitleId which is present in BrushHeadUtils class
6/19/2019 16:03,"Move this method to BrushHeadUtils file.
Also this code can be optimized by using the API which is used to get the title of BH"
6/21/2019 11:42,No Additional Comments
6/21/2019 11:42,No Additional Comments
6/21/2019 11:42,No Additional Comments
